step,loss,lr,elapsed_s
13860,0.011885,2.253e-05,628.1
13880,0.013555,2.240e-05,629.0
13900,0.012027,2.226e-05,629.8
13920,0.012592,2.213e-05,630.7
13940,0.012723,2.200e-05,631.5
13960,0.009971,2.186e-05,632.4
13980,0.012105,2.173e-05,633.2
14000,0.011563,2.160e-05,634.1
14020,0.013369,2.146e-05,635.3
14040,0.011613,2.133e-05,636.2
14060,0.013045,2.120e-05,637.0
14080,0.012681,2.107e-05,637.9
14100,0.011338,2.094e-05,638.7
14120,0.011050,2.081e-05,639.6
14140,0.011653,2.068e-05,640.4
14160,0.010861,2.055e-05,641.3
14180,0.012214,2.042e-05,642.1
14200,0.011185,2.029e-05,642.9
14220,0.010946,2.016e-05,643.7
14240,0.010586,2.003e-05,644.6
14260,0.011491,1.990e-05,645.4
14280,0.011980,1.977e-05,646.3
14300,0.011851,1.964e-05,647.1
14320,0.011556,1.951e-05,648.0
14340,0.011557,1.939e-05,648.8
14360,0.013046,1.926e-05,649.6
14380,0.010823,1.913e-05,650.4
14400,0.010626,1.901e-05,651.2
14420,0.010124,1.888e-05,652.1
14440,0.010326,1.875e-05,652.9
14460,0.013051,1.863e-05,653.7
14480,0.011288,1.850e-05,654.5
14500,0.012018,1.838e-05,655.3
14520,0.011698,1.825e-05,656.6
14540,0.011372,1.813e-05,657.4
14560,0.010520,1.800e-05,658.2
14580,0.010572,1.788e-05,659.0
14600,0.009733,1.776e-05,659.8
14620,0.009480,1.763e-05,660.6
14640,0.010090,1.751e-05,661.4
14660,0.010508,1.739e-05,662.2
14680,0.010911,1.727e-05,663.0
