step,loss,lr,elapsed_s
10060,0.015172,5.153e-05,446.2
10080,0.016662,5.137e-05,447.0
10100,0.015705,5.121e-05,447.8
10120,0.015371,5.105e-05,448.6
10140,0.015075,5.089e-05,449.4
10160,0.015385,5.072e-05,450.3
10180,0.013871,5.056e-05,451.1
10200,0.015681,5.040e-05,451.9
10220,0.014954,5.024e-05,452.8
10240,0.015531,5.008e-05,453.6
10260,0.014634,4.992e-05,454.5
10280,0.014765,4.976e-05,455.3
10300,0.014441,4.960e-05,456.1
10320,0.014791,4.944e-05,457.0
10340,0.014723,4.928e-05,457.8
10360,0.013800,4.911e-05,458.7
10380,0.014888,4.895e-05,459.5
10400,0.015071,4.879e-05,460.3
10420,0.015370,4.863e-05,461.2
10440,0.013889,4.847e-05,462.0
10460,0.015133,4.831e-05,462.9
10480,0.016070,4.815e-05,463.7
10500,0.015324,4.799e-05,464.5
10520,0.013499,4.783e-05,465.8
10540,0.015250,4.766e-05,466.6
10560,0.012389,4.750e-05,467.4
10580,0.013651,4.734e-05,468.2
10600,0.012823,4.718e-05,469.1
10620,0.013813,4.702e-05,469.9
10640,0.014387,4.686e-05,470.7
10660,0.014369,4.670e-05,471.5
10680,0.014021,4.654e-05,472.3
10700,0.014577,4.638e-05,473.1
10720,0.016773,4.622e-05,474.0
10740,0.015989,4.606e-05,474.8
10760,0.012903,4.590e-05,475.6
10780,0.015850,4.574e-05,476.4
10800,0.012805,4.558e-05,477.2
10820,0.011782,4.541e-05,478.0
10840,0.014353,4.525e-05,478.9
10860,0.014908,4.509e-05,479.7
10880,0.015522,4.493e-05,480.6
10900,0.013335,4.477e-05,481.4
10920,0.013331,4.461e-05,482.3
10940,0.012929,4.445e-05,483.1
10960,0.016076,4.429e-05,484.0
10980,0.013346,4.413e-05,484.8
11000,0.015349,4.397e-05,485.7
11020,0.013569,4.381e-05,486.9
11040,0.013786,4.365e-05,487.8
11060,0.012592,4.349e-05,488.6
11080,0.014084,4.333e-05,489.4
11100,0.012468,4.317e-05,490.2
11120,0.013367,4.301e-05,491.0
11140,0.013166,4.286e-05,491.9
11160,0.012900,4.270e-05,492.7
11180,0.014945,4.254e-05,493.5
11200,0.012624,4.238e-05,494.3
11220,0.014367,4.222e-05,495.1
11240,0.013225,4.206e-05,496.0
11260,0.012931,4.190e-05,496.8
11280,0.013293,4.174e-05,497.6
11300,0.015006,4.158e-05,498.4
11320,0.014114,4.142e-05,499.2
11340,0.011776,4.126e-05,500.1
11360,0.011994,4.111e-05,500.9
11380,0.015228,4.095e-05,501.7
11400,0.013223,4.079e-05,502.5
11420,0.012481,4.063e-05,503.3
11440,0.013748,4.047e-05,504.2
11460,0.014865,4.031e-05,505.0
11480,0.012999,4.016e-05,505.8
11500,0.011630,4.000e-05,506.6
11520,0.012632,3.984e-05,507.8
11540,0.013880,3.968e-05,508.7
11560,0.012012,3.953e-05,509.5
11580,0.011474,3.937e-05,510.3
11600,0.014147,3.921e-05,511.2
11620,0.012512,3.905e-05,512.0
11640,0.011635,3.890e-05,512.8
11660,0.014975,3.874e-05,513.7
11680,0.012532,3.858e-05,514.5
11700,0.012958,3.843e-05,515.4
11720,0.014459,3.827e-05,516.2
11740,0.013414,3.811e-05,517.0
11760,0.012508,3.796e-05,517.9
11780,0.015792,3.780e-05,518.7
11800,0.011799,3.764e-05,519.5
11820,0.011965,3.749e-05,520.3
11840,0.014077,3.733e-05,521.2
11860,0.012089,3.718e-05,522.0
11880,0.011167,3.702e-05,522.8
11900,0.012332,3.686e-05,523.6
11920,0.013827,3.671e-05,524.4
11940,0.015514,3.655e-05,525.2
11960,0.012656,3.640e-05,526.0
11980,0.013865,3.624e-05,526.9
12000,0.014093,3.609e-05,527.7
12020,0.013875,3.593e-05,528.9
12040,0.011670,3.578e-05,529.7
12060,0.011886,3.563e-05,530.5
12080,0.011219,3.547e-05,531.3
12100,0.012506,3.532e-05,532.1
12120,0.011664,3.516e-05,532.9
12140,0.012596,3.501e-05,533.7
12160,0.012244,3.486e-05,534.6
12180,0.013631,3.470e-05,535.4
12200,0.015316,3.455e-05,536.2
12220,0.012898,3.440e-05,537.0
12240,0.014068,3.424e-05,537.9
12260,0.012967,3.409e-05,538.7
12280,0.012553,3.394e-05,539.5
12300,0.011776,3.379e-05,540.3
12320,0.012073,3.363e-05,541.1
12340,0.016225,3.348e-05,541.9
12360,0.012374,3.333e-05,542.8
12380,0.011154,3.318e-05,543.6
12400,0.012421,3.303e-05,544.4
12420,0.011801,3.287e-05,545.2
12440,0.011975,3.272e-05,546.0
12460,0.011883,3.257e-05,546.8
12480,0.012022,3.242e-05,547.7
12500,0.013066,3.227e-05,548.5
12520,0.012458,3.212e-05,549.7
12540,0.010508,3.197e-05,550.5
12560,0.011732,3.182e-05,551.3
12580,0.013253,3.167e-05,552.2
12600,0.012420,3.152e-05,553.0
12620,0.011578,3.137e-05,553.8
12640,0.016482,3.122e-05,554.6
12660,0.012694,3.107e-05,555.4
12680,0.011107,3.092e-05,556.3
12700,0.012543,3.077e-05,557.1
12720,0.011710,3.062e-05,557.9
12740,0.012751,3.048e-05,558.7
12760,0.011016,3.033e-05,559.5
12780,0.010207,3.018e-05,560.4
12800,0.011022,3.003e-05,561.2
12820,0.010700,2.988e-05,562.0
12840,0.012682,2.974e-05,562.8
12860,0.010313,2.959e-05,563.6
12880,0.012548,2.944e-05,564.4
12900,0.010400,2.930e-05,565.3
12920,0.011292,2.915e-05,566.1
12940,0.011303,2.900e-05,566.9
12960,0.011131,2.886e-05,567.8
12980,0.011218,2.871e-05,568.6
13000,0.009990,2.857e-05,569.4
13020,0.010034,2.842e-05,570.6
13040,0.012000,2.827e-05,571.4
13060,0.010618,2.813e-05,572.3
13080,0.012835,2.798e-05,573.1
13100,0.012202,2.784e-05,573.9
13120,0.013165,2.770e-05,574.7
13140,0.011763,2.755e-05,575.5
13160,0.010429,2.741e-05,576.4
13180,0.010981,2.726e-05,577.2
13200,0.009554,2.712e-05,578.0
13220,0.012174,2.698e-05,578.8
13240,0.010959,2.684e-05,579.6
13260,0.010373,2.669e-05,580.4
13280,0.010308,2.655e-05,581.3
13300,0.010786,2.641e-05,582.1
13320,0.010040,2.627e-05,582.9
13340,0.010201,2.612e-05,583.7
13360,0.011457,2.598e-05,584.5
13380,0.012173,2.584e-05,585.3
13400,0.011517,2.570e-05,586.1
13420,0.013374,2.556e-05,586.9
13440,0.012530,2.542e-05,587.8
13460,0.010035,2.528e-05,588.6
13480,0.010910,2.514e-05,589.4
13500,0.012179,2.500e-05,590.2
13520,0.012025,2.486e-05,591.4
13540,0.010783,2.472e-05,592.2
13560,0.010764,2.458e-05,593.1
13580,0.010598,2.444e-05,593.9
13600,0.010778,2.431e-05,594.7
13620,0.010373,2.417e-05,595.6
13640,0.010734,2.403e-05,596.4
13660,0.009717,2.389e-05,597.2
13680,0.009739,2.375e-05,598.0
13700,0.010434,2.362e-05,598.9
13720,0.010654,2.348e-05,599.7
13740,0.010569,2.334e-05,600.5
13760,0.011550,2.321e-05,601.3
13780,0.010407,2.307e-05,602.1
13800,0.010658,2.294e-05,602.9
13820,0.010041,2.280e-05,603.7
13840,0.010153,2.267e-05,604.5
13860,0.011149,2.253e-05,605.3
13880,0.011975,2.240e-05,606.2
13900,0.011040,2.226e-05,607.0
13920,0.011283,2.213e-05,607.8
13940,0.012311,2.200e-05,608.6
13960,0.009346,2.186e-05,609.4
13980,0.011582,2.173e-05,610.2
14000,0.010244,2.160e-05,611.0
14020,0.011787,2.146e-05,612.2
14040,0.010657,2.133e-05,613.0
14060,0.011435,2.120e-05,613.8
14080,0.011423,2.107e-05,614.7
14100,0.010914,2.094e-05,615.5
14120,0.010028,2.081e-05,616.3
14140,0.010594,2.068e-05,617.1
14160,0.009872,2.055e-05,617.9
14180,0.010976,2.042e-05,618.7
14200,0.010246,2.029e-05,619.5
14220,0.009901,2.016e-05,620.3
14240,0.009887,2.003e-05,621.1
14260,0.010394,1.990e-05,622.0
14280,0.010567,1.977e-05,622.8
14300,0.010676,1.964e-05,623.6
14320,0.010704,1.951e-05,624.4
14340,0.010416,1.939e-05,625.3
14360,0.012404,1.926e-05,626.1
14380,0.010113,1.913e-05,626.9
14400,0.010262,1.901e-05,627.7
14420,0.009605,1.888e-05,628.5
14440,0.009482,1.875e-05,629.4
14460,0.011287,1.863e-05,630.2
14480,0.010583,1.850e-05,631.0
14500,0.010986,1.838e-05,631.8
14520,0.010711,1.825e-05,633.1
14540,0.010872,1.813e-05,633.9
14560,0.009603,1.800e-05,634.7
14580,0.009775,1.788e-05,635.6
14600,0.009086,1.776e-05,636.4
14620,0.008757,1.763e-05,637.2
14640,0.009180,1.751e-05,638.0
14660,0.009632,1.739e-05,638.8
14680,0.010521,1.727e-05,639.6
14700,0.012058,1.715e-05,640.4
