step,loss,lr,elapsed_s
11240,0.013293,4.206e-05,502.9
11260,0.012886,4.190e-05,503.8
11280,0.013437,4.174e-05,504.6
11300,0.014896,4.158e-05,505.4
11320,0.014014,4.142e-05,506.2
11340,0.011739,4.126e-05,507.0
11360,0.012210,4.111e-05,507.9
11380,0.015477,4.095e-05,508.7
11400,0.013113,4.079e-05,509.5
11420,0.012683,4.063e-05,510.3
11440,0.013863,4.047e-05,511.2
11460,0.015027,4.031e-05,512.0
11480,0.012847,4.016e-05,512.8
11500,0.011657,4.000e-05,513.7
11520,0.012615,3.984e-05,515.0
11540,0.013597,3.968e-05,515.8
11560,0.011701,3.953e-05,516.6
11580,0.011628,3.937e-05,517.5
11600,0.013890,3.921e-05,518.3
11620,0.012657,3.905e-05,519.2
11640,0.011731,3.890e-05,520.0
11660,0.015280,3.874e-05,520.8
11680,0.012947,3.858e-05,521.7
11700,0.013602,3.843e-05,522.5
11720,0.013908,3.827e-05,523.4
11740,0.013364,3.811e-05,524.2
11760,0.012382,3.796e-05,525.0
11780,0.015796,3.780e-05,525.9
11800,0.012483,3.764e-05,526.7
11820,0.012155,3.749e-05,527.5
11840,0.014208,3.733e-05,528.4
11860,0.012745,3.718e-05,529.2
11880,0.011376,3.702e-05,530.0
11900,0.012371,3.686e-05,530.9
11920,0.013511,3.671e-05,531.7
11940,0.015382,3.655e-05,532.6
11960,0.012774,3.640e-05,533.4
11980,0.013566,3.624e-05,534.2
12000,0.014686,3.609e-05,535.1
12020,0.014488,3.593e-05,536.4
12040,0.011699,3.578e-05,537.2
12060,0.012343,3.563e-05,538.1
12080,0.012065,3.547e-05,538.9
12100,0.012506,3.532e-05,539.7
12120,0.012099,3.516e-05,540.6
12140,0.012768,3.501e-05,541.4
12160,0.012776,3.486e-05,542.2
12180,0.013870,3.470e-05,543.1
12200,0.014976,3.455e-05,543.9
12220,0.013199,3.440e-05,544.8
12240,0.014412,3.424e-05,545.6
12260,0.012926,3.409e-05,546.5
12280,0.012790,3.394e-05,547.3
12300,0.011986,3.379e-05,548.1
12320,0.012255,3.363e-05,549.0
12340,0.016312,3.348e-05,549.8
12360,0.012724,3.333e-05,550.7
12380,0.011214,3.318e-05,551.5
12400,0.012376,3.303e-05,552.3
12420,0.011640,3.287e-05,553.2
12440,0.011755,3.272e-05,554.0
12460,0.011921,3.257e-05,554.8
12480,0.012052,3.242e-05,555.7
12500,0.012764,3.227e-05,556.5
12520,0.012042,3.212e-05,557.8
12540,0.010323,3.197e-05,558.6
12560,0.011831,3.182e-05,559.5
12580,0.013175,3.167e-05,560.3
12600,0.012677,3.152e-05,561.2
12620,0.011989,3.137e-05,562.0
12640,0.017422,3.122e-05,562.8
12660,0.013714,3.107e-05,563.7
12680,0.011496,3.092e-05,564.5
12700,0.012616,3.077e-05,565.3
12720,0.011855,3.062e-05,566.2
12740,0.013189,3.048e-05,567.0
12760,0.011213,3.033e-05,567.9
12780,0.010374,3.018e-05,568.7
12800,0.011146,3.003e-05,569.5
12820,0.010607,2.988e-05,570.4
12840,0.012900,2.974e-05,571.2
12860,0.010577,2.959e-05,572.1
12880,0.012517,2.944e-05,572.9
12900,0.010312,2.930e-05,573.8
12920,0.011308,2.915e-05,574.6
12940,0.011347,2.900e-05,575.5
12960,0.011378,2.886e-05,576.3
12980,0.011497,2.871e-05,577.1
13000,0.010114,2.857e-05,577.9
13020,0.010276,2.842e-05,579.2
13040,0.012096,2.827e-05,580.1
13060,0.010702,2.813e-05,580.9
13080,0.012934,2.798e-05,581.8
13100,0.012038,2.784e-05,582.6
13120,0.013088,2.770e-05,583.5
13140,0.012088,2.755e-05,584.3
13160,0.010508,2.741e-05,585.1
13180,0.011026,2.726e-05,586.0
13200,0.009623,2.712e-05,586.8
13220,0.012276,2.698e-05,587.7
13240,0.010605,2.684e-05,588.5
13260,0.010474,2.669e-05,589.4
13280,0.010327,2.655e-05,590.2
13300,0.010795,2.641e-05,591.2
13320,0.010209,2.627e-05,592.1
13340,0.010257,2.612e-05,593.5
13360,0.011802,2.598e-05,594.3
13380,0.012529,2.584e-05,595.1
13400,0.011788,2.570e-05,595.9
13420,0.012355,2.556e-05,596.7
13440,0.012630,2.542e-05,597.5
13460,0.010086,2.528e-05,598.3
13480,0.011062,2.514e-05,599.1
13500,0.012803,2.500e-05,599.9
13520,0.011996,2.486e-05,601.4
13540,0.010897,2.472e-05,602.2
13560,0.011253,2.458e-05,603.0
13580,0.010661,2.444e-05,603.8
13600,0.010873,2.431e-05,604.6
13620,0.010405,2.417e-05,605.5
13640,0.010912,2.403e-05,606.3
13660,0.009781,2.389e-05,607.2
13680,0.009882,2.375e-05,608.0
13700,0.010514,2.362e-05,608.9
13720,0.010692,2.348e-05,609.7
13740,0.010694,2.334e-05,610.6
13760,0.011494,2.321e-05,611.4
13780,0.010423,2.307e-05,612.3
13800,0.010737,2.294e-05,613.1
13820,0.010017,2.280e-05,614.0
13840,0.010131,2.267e-05,614.8
13860,0.010976,2.253e-05,615.7
13880,0.012309,2.240e-05,616.5
13900,0.011367,2.226e-05,617.4
13920,0.011469,2.213e-05,618.2
13940,0.012617,2.200e-05,619.1
13960,0.009478,2.186e-05,619.9
13980,0.011540,2.173e-05,620.8
14000,0.010385,2.160e-05,621.6
14020,0.012108,2.146e-05,622.9
14040,0.010646,2.133e-05,623.7
14060,0.011296,2.120e-05,624.6
14080,0.011229,2.107e-05,625.5
14100,0.010681,2.094e-05,626.3
14120,0.010134,2.081e-05,627.2
14140,0.010737,2.068e-05,628.0
14160,0.009943,2.055e-05,628.9
14180,0.011076,2.042e-05,629.8
14200,0.010188,2.029e-05,630.6
14220,0.009893,2.016e-05,631.5
14240,0.009962,2.003e-05,632.3
14260,0.010562,1.990e-05,633.2
14280,0.011056,1.977e-05,634.0
14300,0.010812,1.964e-05,634.8
14320,0.010648,1.951e-05,635.6
14340,0.010506,1.939e-05,636.5
14360,0.012226,1.926e-05,637.3
14380,0.009927,1.913e-05,638.2
14400,0.010229,1.901e-05,639.1
14420,0.009587,1.888e-05,639.9
14440,0.009500,1.875e-05,640.8
14460,0.011643,1.863e-05,641.6
14480,0.010543,1.850e-05,642.5
14500,0.010589,1.838e-05,643.3
14520,0.010592,1.825e-05,644.6
14540,0.011118,1.813e-05,645.4
14560,0.009847,1.800e-05,646.3
14580,0.010019,1.788e-05,647.1
14600,0.009118,1.776e-05,648.0
14620,0.008834,1.763e-05,648.8
14640,0.009256,1.751e-05,649.7
14660,0.009736,1.739e-05,650.6
14680,0.010642,1.727e-05,651.4
14700,0.012046,1.715e-05,652.3
