step,loss,lr,elapsed_s
11700,0.012987,3.843e-05,506.5
11720,0.014689,3.827e-05,507.3
11740,0.012745,3.811e-05,508.2
11760,0.011638,3.796e-05,509.0
11780,0.014940,3.780e-05,509.8
11800,0.011764,3.764e-05,510.7
11820,0.012650,3.749e-05,511.5
11840,0.014127,3.733e-05,512.3
11860,0.012971,3.718e-05,513.2
11880,0.011585,3.702e-05,514.0
11900,0.012508,3.686e-05,514.8
11920,0.013722,3.671e-05,515.6
11940,0.016285,3.655e-05,516.5
11960,0.013112,3.640e-05,517.3
11980,0.014089,3.624e-05,518.1
12000,0.014230,3.609e-05,519.0
12020,0.014182,3.593e-05,520.2
12040,0.011944,3.578e-05,521.0
12060,0.012748,3.563e-05,521.9
12080,0.011531,3.547e-05,522.7
12100,0.013037,3.532e-05,523.5
12120,0.012392,3.516e-05,524.3
12140,0.012349,3.501e-05,525.1
12160,0.012439,3.486e-05,525.9
12180,0.013215,3.470e-05,526.7
12200,0.016696,3.455e-05,527.5
12220,0.013381,3.440e-05,528.3
12240,0.013786,3.424e-05,529.1
12260,0.012893,3.409e-05,529.9
12280,0.013220,3.394e-05,530.7
12300,0.013341,3.379e-05,531.5
12320,0.012096,3.363e-05,532.3
12340,0.016834,3.348e-05,533.1
12360,0.013327,3.333e-05,533.9
12380,0.011344,3.318e-05,534.7
12400,0.012826,3.303e-05,535.5
12420,0.011949,3.287e-05,536.3
12440,0.012346,3.272e-05,537.1
12460,0.011833,3.257e-05,537.9
12480,0.011202,3.242e-05,538.7
12500,0.012876,3.227e-05,539.5
12520,0.012908,3.212e-05,540.7
12540,0.010382,3.197e-05,541.5
12560,0.011443,3.182e-05,542.3
12580,0.011543,3.167e-05,543.1
12600,0.012086,3.152e-05,543.9
12620,0.011887,3.137e-05,544.7
12640,0.014846,3.122e-05,545.5
12660,0.012767,3.107e-05,546.3
12680,0.011316,3.092e-05,547.1
12700,0.012638,3.077e-05,547.9
12720,0.012305,3.062e-05,548.7
12740,0.013386,3.048e-05,549.5
12760,0.011345,3.033e-05,550.3
12780,0.010244,3.018e-05,551.1
12800,0.010405,3.003e-05,551.9
12820,0.010635,2.988e-05,552.7
12840,0.012510,2.974e-05,553.5
12860,0.011076,2.959e-05,554.3
12880,0.013525,2.944e-05,555.1
12900,0.010716,2.930e-05,555.9
12920,0.011400,2.915e-05,556.7
12940,0.011655,2.900e-05,557.6
12960,0.011372,2.886e-05,558.4
12980,0.011892,2.871e-05,559.2
13000,0.010049,2.857e-05,560.1
13020,0.010000,2.842e-05,561.3
13040,0.012478,2.827e-05,562.1
13060,0.010531,2.813e-05,563.0
13080,0.012556,2.798e-05,563.8
13100,0.012408,2.784e-05,564.6
13120,0.013548,2.770e-05,565.5
13140,0.011611,2.755e-05,566.3
13160,0.010828,2.741e-05,567.1
13180,0.010662,2.726e-05,567.9
13200,0.009517,2.712e-05,568.7
13220,0.011682,2.698e-05,569.5
13240,0.011456,2.684e-05,570.3
13260,0.010434,2.669e-05,571.1
13280,0.010525,2.655e-05,571.9
13300,0.010674,2.641e-05,572.7
13320,0.010132,2.627e-05,573.5
13340,0.010150,2.612e-05,574.3
13360,0.010415,2.598e-05,575.1
13380,0.012915,2.584e-05,575.9
13400,0.011685,2.570e-05,576.7
13420,0.012697,2.556e-05,577.5
13440,0.012325,2.542e-05,578.3
13460,0.010641,2.528e-05,579.1
13480,0.010642,2.514e-05,579.9
13500,0.012908,2.500e-05,580.8
13520,0.012254,2.486e-05,582.0
13540,0.010710,2.472e-05,582.9
13560,0.011246,2.458e-05,583.7
13580,0.011527,2.444e-05,584.5
13600,0.011012,2.431e-05,585.3
13620,0.010630,2.417e-05,586.2
13640,0.010564,2.403e-05,587.0
13660,0.009488,2.389e-05,587.8
13680,0.009518,2.375e-05,588.7
13700,0.010600,2.362e-05,589.5
13720,0.011864,2.348e-05,590.3
13740,0.010612,2.334e-05,591.1
13760,0.011183,2.321e-05,591.9
13780,0.010565,2.307e-05,592.8
13800,0.010483,2.294e-05,593.6
13820,0.009861,2.280e-05,594.4
13840,0.010336,2.267e-05,595.2
13860,0.011032,2.253e-05,596.1
13880,0.012624,2.240e-05,596.9
13900,0.010896,2.226e-05,597.7
13920,0.011340,2.213e-05,598.6
13940,0.011983,2.200e-05,599.4
13960,0.009649,2.186e-05,600.2
13980,0.012015,2.173e-05,601.0
14000,0.010331,2.160e-05,601.9
14020,0.012228,2.146e-05,603.1
14040,0.010815,2.133e-05,603.9
14060,0.011994,2.120e-05,604.8
14080,0.011363,2.107e-05,605.6
14100,0.010336,2.094e-05,606.4
14120,0.010001,2.081e-05,607.3
14140,0.010847,2.068e-05,608.1
14160,0.009607,2.055e-05,608.9
14180,0.010939,2.042e-05,609.7
14200,0.010250,2.029e-05,610.6
14220,0.009811,2.016e-05,611.4
14240,0.009445,2.003e-05,612.2
14260,0.010165,1.990e-05,613.0
14280,0.011879,1.977e-05,613.8
14300,0.010827,1.964e-05,614.6
14320,0.010918,1.951e-05,615.4
14340,0.010644,1.939e-05,616.2
14360,0.011275,1.926e-05,617.1
14380,0.009896,1.913e-05,617.9
14400,0.009398,1.901e-05,618.7
14420,0.009175,1.888e-05,619.5
14440,0.009291,1.875e-05,620.4
14460,0.011503,1.863e-05,621.2
14480,0.010454,1.850e-05,622.0
14500,0.010439,1.838e-05,622.9
14520,0.010492,1.825e-05,624.1
14540,0.011414,1.813e-05,624.9
14560,0.010085,1.800e-05,625.7
14580,0.009566,1.788e-05,626.6
14600,0.009309,1.776e-05,627.4
14620,0.008671,1.763e-05,628.2
14640,0.009155,1.751e-05,629.1
14660,0.009975,1.739e-05,629.9
14680,0.010610,1.727e-05,630.7
